page,page_num,n_runs_found,n_valid_runs,winner_filename,selection_tier,confidence,winner_score,reason,all_scores,ocr_file_found,timestamp
page_278,278,3,3,page_278_semantic_1.csv,TIER2,low,57.42,"All runs have inconsistencies and incomplete data, but Run 1 appears to capture more complete addresses by correctly including Venetian locations, despite categorical misclassifications.",page_278_semantic_1.csv=57.4; page_278_semantic_2.csv=57.3; page_278_semantic_3.csv=57.4,True,2026-06-09T19:23:26.359975
page_279,279,3,3,page_279_semantic_2.csv,TIER2,low,55.74,"None of the runs are completely accurate, but Run 2 captures more variation in location data despite errors.",page_279_semantic_1.csv=55.3; page_279_semantic_2.csv=55.7; page_279_semantic_3.csv=55.3,True,2026-06-09T19:23:33.688501
page_280,280,3,3,page_280_semantic_1.csv,TIER2,low,55.92,"All runs have the same repeated errors and misclassifications, but Run 1 is slightly more complete in terms of capturing the names and addresses from the original text.",page_280_semantic_1.csv=55.9; page_280_semantic_2.csv=56.2; page_280_semantic_3.csv=55.9,True,2026-06-09T19:23:39.935123
page_281,281,3,3,page_281_semantic_3.csv,TIER2,medium,52.12,Run 3 captures addresses and categories accurately without the erroneous 'Generi alimentari' category assignments found in Run 1 and provides more consistent address details compared to Run 2.,page_281_semantic_1.csv=52.1; page_281_semantic_2.csv=52.3; page_281_semantic_3.csv=52.1,True,2026-06-09T19:23:47.063674
page_282,282,3,3,page_282_semantic_3.csv,TIER2,medium,60.16,"Run 3 appears to have the most accurate extraction of Venetian sestiere addresses and categories, despite some minor naming errors.",page_282_semantic_1.csv=60.1; page_282_semantic_2.csv=60.1; page_282_semantic_3.csv=60.2,True,2026-06-09T19:23:54.169135
page_283,283,3,3,page_283_semantic_3.csv,TIER2,medium,57.49,"Run 3 has the correct Venetian sestieri and civic numbers and captures the addresses relevant for geocoding, although some categories are incorrect as 'Camicerie da uomo' and not 'RISTORANTE'.",page_283_semantic_1.csv=57.5; page_283_semantic_2.csv=57.5; page_283_semantic_3.csv=57.5,True,2026-06-09T19:24:01.392294
page_284,284,3,3,page_284_semantic_1.csv,TIER2,high,57.12,"Run 1 captures the addresses with Venetian sestieri and civic numbers, which are crucial for geocoding, more accurately than the other runs.",page_284_semantic_1.csv=57.1; page_284_semantic_2.csv=56.8; page_284_semantic_3.csv=57.1,True,2026-06-09T19:24:07.788528
page_285,285,3,3,page_285_semantic_1.csv,TIER2,low,61.32,"All three runs have significant errors and none accurately captures the content well, but Run 1 slightly edges as it has fewer major address errors compared to Run 2 and fewer location issues than Run 3.",page_285_semantic_1.csv=61.3; page_285_semantic_2.csv=61.4; page_285_semantic_3.csv=61.3,True,2026-06-09T19:24:14.853951
page_286,286,3,3,page_286_semantic_1.csv,TIER2,high,68.33,"Run 1 accurately captures Venetian addresses and names without significant errors, unlike Run 3 with mistranscriptions and wrong locations, or Run 2 which is identical to Run 1 but doesn't distinguish itself.",page_286_semantic_1.csv=68.3; page_286_semantic_2.csv=68.3; page_286_semantic_3.csv=68.3,True,2026-06-09T19:24:22.636144
page_287,287,3,3,page_287_semantic_1.csv,TIER2,high,66.05,"Run 1 preserves the most accurate Venetian addresses and entries from the OCR text, with the fewest errors and minimal addition of unrelated categories.",page_287_semantic_1.csv=66.0; page_287_semantic_2.csv=66.0; page_287_semantic_3.csv=66.0,True,2026-06-09T19:24:30.184271
page_288,288,3,3,page_288_semantic_2.csv,TIER2,high,60.16,"Run 2 has the most complete and accurately categorized data, including both Venetian and Mestre addresses, essential for downstream geocoding.",page_288_semantic_1.csv=60.9; page_288_semantic_2.csv=60.2; page_288_semantic_3.csv=60.9,True,2026-06-09T19:24:38.103055
page_289,289,3,3,page_289_semantic_3.csv,TIER2,medium,53.76,Run 3 captures the most accurate Venetian addresses and categories with fewer errors compared to the others.,page_289_semantic_1.csv=53.8; page_289_semantic_2.csv=53.7; page_289_semantic_3.csv=53.8,True,2026-06-09T19:24:45.574510
page_290,290,3,3,page_290_semantic_1.csv,TIER2,medium,50.3,"Run 1 captures the most complete and accurate Venetian addresses, essential for geocoding, despite some inconsistencies.",page_290_semantic_1.csv=50.3; page_290_semantic_2.csv=50.3; page_290_semantic_3.csv=50.3,True,2026-06-09T19:24:52.947684
page_291,291,3,3,page_291_semantic_1.csv,TIER2,medium,50.64,Run 1 captures more relevant entries with correct Venetian addresses and fewer apparent errors.,page_291_semantic_1.csv=50.6; page_291_semantic_2.csv=51.5; page_291_semantic_3.csv=50.6,True,2026-06-09T19:24:59.345724
page_292,292,3,3,page_292_semantic_3.csv,TIER2,high,57.12,Run 3 captures more Venetian addresses (sestieri + civic numbers) accurately and includes more entries relevant to the semantic extraction task.,page_292_semantic_1.csv=55.9; page_292_semantic_2.csv=55.9; page_292_semantic_3.csv=57.1,True,2026-06-09T19:25:07.386132
page_293,293,3,3,page_293_semantic_1.csv,TIER2,medium,62.93,"Run 1 captures the most complete set of Venetian addresses accurately, crucial for geocoding.",page_293_semantic_1.csv=62.9; page_293_semantic_2.csv=62.9; page_293_semantic_3.csv=62.6,True,2026-06-09T19:25:14.339257
page_294,294,3,3,page_294_semantic_2.csv,TIER2,medium,55.82,"Run 2 has more accurate address parsing and fewer errors in names and details compared to the others, though all runs have notable errors.",page_294_semantic_1.csv=55.7; page_294_semantic_2.csv=55.8; page_294_semantic_3.csv=55.7,True,2026-06-09T19:25:20.801015
page_295,295,3,3,page_295_semantic_3.csv,TIER2,high,48.42,"Run 3 has the most complete and accurately captured addresses and names with minimal errors, necessary for geocoding tasks.",page_295_semantic_1.csv=48.4; page_295_semantic_2.csv=45.9; page_295_semantic_3.csv=48.4,True,2026-06-09T19:25:27.866515
page_296,296,3,3,page_296_semantic_1.csv,TIER2,high,59.4,"Run 1 provides the most accurate and consistent extraction of Venetian addresses aligned with the raw text, whereas Runs 2 and 3 have consistency and location inaccuracies.",page_296_semantic_1.csv=59.4; page_296_semantic_2.csv=59.4; page_296_semantic_3.csv=59.9,True,2026-06-09T19:25:35.021780
page_297,297,3,3,page_297_semantic_1.csv,TIER2,medium,63.77,"Run 1 contains a high number of Venetian addresses correctly linked to their respective subset locations such as 'Cannaregio', 'Dorsoduro', etc., vital for geocoding, though it confuses the location 'Murano'.",page_297_semantic_1.csv=63.8; page_297_semantic_2.csv=63.8; page_297_semantic_3.csv=63.8,True,2026-06-09T19:25:40.974087
page_298,298,3,3,page_298_semantic_1.csv,TIER2,low,55.68,"None of the runs perfectly capture the addresses and names accurately, but Run 1 and Run 3 share similar and comparatively complete extraction despite clear errors.",page_298_semantic_1.csv=55.7; page_298_semantic_2.csv=54.9; page_298_semantic_3.csv=55.7,True,2026-06-09T19:25:48.039233
page_299,299,3,3,page_299_semantic_2.csv,TIER2,medium,51.4,"Run 2 consistently aligns addresses with corresponding Venetian locations and categories, though it contains some errors indicating Mestre as a location, overall it better captures Venetian addresses compared to the others.",page_299_semantic_1.csv=51.1; page_299_semantic_2.csv=51.4; page_299_semantic_3.csv=51.1,True,2026-06-09T19:25:54.966758
page_300,300,3,3,page_300_semantic_3.csv,TIER2,high,54.84,"Run 3 accurately captures Venetian addresses and sestiere numbers, crucial for geocoding, with a low error rate compared to the other runs.",page_300_semantic_1.csv=54.8; page_300_semantic_2.csv=55.3; page_300_semantic_3.csv=54.8,True,2026-06-09T19:26:01.742267
page_301,301,3,3,page_301_semantic_2.csv,TIER1,high,49.14,2x_more_rows(41_vs_19),page_301_semantic_1.csv=46.9; page_301_semantic_2.csv=49.1; page_301_semantic_3.csv=46.9,True,2026-06-09T19:26:05.480416
page_302,302,3,3,page_302_semantic_1.csv,TIER2,medium,59.6,"Run 1 consistently uses 'Marghera' which seems like an error, but it is not as rampant with errors in addresses and names as Run 3, and Run 2 is identical to Run 1; hence Run 1 is selected without distinguishing Marghera context.",page_302_semantic_1.csv=59.6; page_302_semantic_2.csv=59.6; page_302_semantic_3.csv=59.7,True,2026-06-09T19:26:16.302729
page_303,303,3,3,page_303_semantic_3.csv,TIER2,high,54.86,"Run 3 correctly captures most Venetian addresses with proper sestiere and civic numbers, offering better accuracy and relevance for geocoding.",page_303_semantic_1.csv=54.9; page_303_semantic_2.csv=54.9; page_303_semantic_3.csv=54.9,True,2026-06-09T19:26:23.715646
page_304,304,3,3,page_304_semantic_1.csv,TIER2,medium,51.22,"Run 1 includes the most detailed and accurate addresses crucial for geocoding, despite mislabeling many locations as 'Lido'.",page_304_semantic_1.csv=51.2; page_304_semantic_2.csv=51.0; page_304_semantic_3.csv=51.2,True,2026-06-09T19:26:30.331613
page_305,305,3,3,page_305_semantic_3.csv,TIER2,high,50.1,"Run 3 correctly captures multiple Venetian addresses with the proper sestiere and civic number, ensuring completeness and accuracy for geocoding.",page_305_semantic_1.csv=50.1; page_305_semantic_2.csv=49.5; page_305_semantic_3.csv=50.1,True,2026-06-09T19:26:37.706043
page_306,306,3,3,page_306_semantic_1.csv,TIER2,low,53.74,"Run 1 captures more Venetian addresses correctly, but errors and inconsistencies in location and categories reduce confidence.",page_306_semantic_1.csv=53.7; page_306_semantic_2.csv=53.7; page_306_semantic_3.csv=54.2,True,2026-06-09T19:26:44.749718
page_307,307,3,3,page_307_semantic_3.csv,TIER2,high,63.66,Run 3 accurately captures the Venetian addresses with correct sestiere labels and includes more correct and diverse content without erroneous repetition.,page_307_semantic_1.csv=64.0; page_307_semantic_2.csv=64.0; page_307_semantic_3.csv=63.7,True,2026-06-09T19:26:52.246011
page_308,308,3,3,page_308_semantic_1.csv,TIER2,low,57.9,"All runs contain inaccuracies, but Run 1 appears to have fewer egregious errors, although the incorrect mention of Mestre for Venetian locations reduces confidence.",page_308_semantic_1.csv=57.9; page_308_semantic_2.csv=58.0; page_308_semantic_3.csv=57.9,True,2026-06-09T19:26:59.397970
page_309,309,3,3,page_309_semantic_2.csv,TIER2,medium,54.58,"Run 2 captures specific categories and additional detailed information about the trattorias, aligning well with the raw transcription text.",page_309_semantic_1.csv=54.5; page_309_semantic_2.csv=54.6; page_309_semantic_3.csv=54.5,True,2026-06-09T19:27:06.070378
page_310,310,3,3,page_310_semantic_2.csv,TIER2,low,45.02,"None of the runs are perfect, but Run 2 contains more complete and accurate extractions of names and addresses relevant for geocoding, although it has misclassifications in the location and category fields.",page_310_semantic_1.csv=44.5; page_310_semantic_2.csv=45.0; page_310_semantic_3.csv=44.5,True,2026-06-09T19:27:14.543905
page_311,311,3,3,page_311_semantic_2.csv,TIER2,low,51.72,"There are significant inaccuracies and missing values in all runs, but Run 2 captures more unique correct Venetian addresses and contains fewer incorrect repetitions than Run 1 and Run 3.",page_311_semantic_1.csv=51.7; page_311_semantic_2.csv=51.7; page_311_semantic_3.csv=51.7,True,2026-06-09T19:27:25.286254
page_312,312,3,3,page_312_semantic_3.csv,TIER2,medium,58.86,"Run 3 captures the actual content with the most accurate Venetian addresses and minimal errors, aligning most closely with the raw transcription.",page_312_semantic_1.csv=58.9; page_312_semantic_2.csv=58.9; page_312_semantic_3.csv=58.9,True,2026-06-09T19:27:32.375143
page_313,313,3,3,page_313_semantic_2.csv,TIER2,high,57.79,Run 2 has consistent and correct formatting with the most accurate addresses and fewest errors compared to the raw text.,page_313_semantic_1.csv=57.8; page_313_semantic_2.csv=57.8; page_313_semantic_3.csv=57.2,True,2026-06-09T19:27:38.324180
page_314,314,3,3,page_314_semantic_3.csv,TIER2,high,48.18,"Run 3 captures the most complete and accurate semantic extraction with correct addresses, names, and categories, which is crucial for geocoding tasks.",page_314_semantic_1.csv=48.2; page_314_semantic_2.csv=48.3; page_314_semantic_3.csv=48.2,True,2026-06-09T19:27:45.902493
page_315,315,3,3,page_315_semantic_2.csv,TIER2,high,52.7,Run 2 best captures the actual content with accurate Venice addresses and fewer errors.,page_315_semantic_1.csv=52.7; page_315_semantic_2.csv=52.7; page_315_semantic_3.csv=52.7,True,2026-06-09T19:27:52.820938
page_316,316,3,3,page_316_semantic_3.csv,TIER2,medium,57.44,"Run 3 captures the actual Venetian addresses more accurately, correcting mistakes from the source, but the presence of repetitive additional info makes the confidence medium.",page_316_semantic_1.csv=57.5; page_316_semantic_2.csv=57.5; page_316_semantic_3.csv=57.4,True,2026-06-09T19:28:00.035222
page_317,317,3,3,page_317_semantic_3.csv,TIER2,medium,59.79,"Run 3 better captures the Venetian addresses with sestiere numbers crucial for geocoding, despite having minimal categorization.",page_317_semantic_1.csv=61.0; page_317_semantic_2.csv=61.0; page_317_semantic_3.csv=59.8,True,2026-06-09T19:28:06.795743
page_318,318,3,3,page_318_semantic_2.csv,TIER2,medium,50.8,"Run 2 best captures accurate names and addresses, including sestiere and civic numbers, essential for geocoding, despite some inconsistency in location naming.",page_318_semantic_1.csv=50.5; page_318_semantic_2.csv=50.8; page_318_semantic_3.csv=50.5,True,2026-06-09T19:28:12.733288
page_319,319,3,0,page_319_semantic_1.csv,FAILED,low,16.76,all_runs_excluded_picked_most_rows,page_319_semantic_1.csv=16.8; page_319_semantic_2.csv=16.8; page_319_semantic_3.csv=16.8,True,2026-06-09T19:28:16.458969
page_320,320,1,0,page_320_semantic_1.csv,SINGLE,high,20.1,only_one_run,page_320_semantic_1.csv=20.1,True,2026-06-09T19:28:19.649952
page_321,321,3,0,page_321_semantic_3.csv,FAILED,low,28.3,all_runs_excluded_picked_most_rows,page_321_semantic_1.csv=28.2; page_321_semantic_2.csv=28.2; page_321_semantic_3.csv=28.3,True,2026-06-09T19:28:23.076113
page_322,322,3,3,page_322_semantic_1.csv,TIER2,high,43.94,"Run 1 captures the most complete and accurate information with correct segmentation of addresses and categories, and it matches the textual content well for geocoding purposes.",page_322_semantic_1.csv=43.9; page_322_semantic_2.csv=43.9; page_322_semantic_3.csv=43.9,True,2026-06-09T19:28:29.741034
page_323,323,3,3,page_323_semantic_2.csv,TIER2,high,55.6,"Run 2 correctly captures the semantic content efficiently with accurate address formatting, including punctuation, and uses consistent casing for all entries.",page_323_semantic_1.csv=55.6; page_323_semantic_2.csv=55.6; page_323_semantic_3.csv=55.6,True,2026-06-09T19:28:36.745605
page_324,324,3,3,page_324_semantic_3.csv,TIER2,medium,53.23,"Run 3 contains the most complete and accurate addresses with fewer errors, making it best suited for geocoding tasks.",page_324_semantic_1.csv=53.2; page_324_semantic_2.csv=53.2; page_324_semantic_3.csv=53.2,True,2026-06-09T19:28:43.965667
page_325,325,3,3,page_325_semantic_1.csv,TIER2,high,53.3,"Run 1 provides the most accurate and complete extraction of names, addresses, and categories with correctly identified Venetian addresses, ideal for downstream geocoding.",page_325_semantic_1.csv=53.3; page_325_semantic_2.csv=53.3; page_325_semantic_3.csv=53.3,True,2026-06-09T19:28:50.110311
page_326,326,3,3,page_326_semantic_2.csv,TIER2,high,31.3,"Run 2 provides the most complete and accurate extraction of names and addresses, with correct categorization and consistent formatting for geocoding purposes.",page_326_semantic_1.csv=31.3; page_326_semantic_2.csv=31.3; page_326_semantic_3.csv=31.3,True,2026-06-09T19:28:56.867779
page_327,327,3,3,page_327_semantic_1.csv,TIER2,high,48.02,Run 1 accurately captures all entries with the correct Venetian addresses and details as transcribed from the OCR text.,page_327_semantic_1.csv=48.0; page_327_semantic_2.csv=47.9; page_327_semantic_3.csv=48.0,True,2026-06-09T19:29:02.801019
page_328,328,3,3,page_328_semantic_3.csv,TIER2,high,52.76,"Run 3 contains the most complete and accurate addresses for geocoding, with minimal errors and proper categorization.",page_328_semantic_1.csv=52.8; page_328_semantic_2.csv=52.8; page_328_semantic_3.csv=52.8,True,2026-06-09T19:29:10.078585
page_329,329,3,3,page_329_semantic_1.csv,TIER2,high,54.74,"Run 1 accurately captures all addresses with correct civic numbers and sestiere information matching the OCR text, which is crucial for geocoding.",page_329_semantic_1.csv=54.7; page_329_semantic_2.csv=54.7; page_329_semantic_3.csv=54.7,True,2026-06-09T19:29:17.144653
page_331,331,3,3,page_331_semantic_1.csv,TIER2,high,52.42,Run 1 contains both entries with Venetian addresses and contains the most complete data with no errors.,page_331_semantic_1.csv=52.4; page_331_semantic_2.csv=52.4; page_331_semantic_3.csv=52.3,True,2026-06-09T19:29:23.292034
page_332,332,3,3,page_332_semantic_2.csv,TIER2,medium,51.78,Run 2 has the most accurate Venetian addresses and fewer errors in profession and additional information.,page_332_semantic_1.csv=51.7; page_332_semantic_2.csv=51.8; page_332_semantic_3.csv=51.7,True,2026-06-09T19:29:30.047197
page_333,333,3,3,page_333_semantic_1.csv,TIER2,medium,52.3,"Run 1 provides the most accurate and complete capture of the Venetian addresses required for geocoding, though it contains some repetitive 'Additional Info'.",page_333_semantic_1.csv=52.3; page_333_semantic_2.csv=52.5; page_333_semantic_3.csv=52.3,True,2026-06-09T19:29:38.239067
page_334,334,3,3,page_334_semantic_1.csv,TIER2,medium,58.79,"Run 1 best captures the Venetian addresses and categories correctly, although it has inconsistencies in location data; Runs 2 and 3 have significant errors in interpreting names and addresses.",page_334_semantic_1.csv=58.8; page_334_semantic_2.csv=58.8; page_334_semantic_3.csv=58.6,True,2026-06-09T19:29:45.611516
page_335,335,3,3,page_335_semantic_1.csv,TIER2,high,59.19,"Run 1 has the most accurate and complete extraction of names and Venetian addresses, essential for the geocoding task.",page_335_semantic_1.csv=59.2; page_335_semantic_2.csv=59.2; page_335_semantic_3.csv=59.4,True,2026-06-09T19:29:53.510148
page_336,336,3,3,page_336_semantic_2.csv,TIER2,low,52.52,"Run 2 best maintains the native spelling despite OCR errors, but none perfectly captures Venetian addresses; errors persist across all runs.",page_336_semantic_1.csv=52.9; page_336_semantic_2.csv=52.5; page_336_semantic_3.csv=52.9,True,2026-06-09T19:30:03.020481
page_337,337,3,3,page_337_semantic_1.csv,TIER2,medium,51.26,"Run 1 and Run 3 appear identical, capturing Venetian addresses and content accurately, but Run 2 has errors with location details and uniform categories, reducing its usefulness.",page_337_semantic_1.csv=51.3; page_337_semantic_2.csv=51.3; page_337_semantic_3.csv=51.3,True,2026-06-09T19:30:12.032213
page_338,338,3,3,page_338_semantic_1.csv,TIER2,high,58.7,"Run 1 has the most complete and accurate representation of addresses, including Venetian sestiere and civic numbers, with fewer errors compared to the other runs.",page_338_semantic_1.csv=58.7; page_338_semantic_2.csv=58.7; page_338_semantic_3.csv=58.7,True,2026-06-09T19:30:18.380688
page_339,339,3,3,page_339_semantic_3.csv,TIER2,medium,59.92,"Run 3 best captures the Venetian addresses and associated professions from the raw OCR text, despite some formatting inconsistencies.",page_339_semantic_1.csv=59.7; page_339_semantic_2.csv=59.7; page_339_semantic_3.csv=59.9,True,2026-06-09T19:30:25.039503
page_340,340,3,3,page_340_semantic_3.csv,TIER2,medium,51.4,"Run 3 accurately captures names and addresses, essential for geocoding, better than Run 2, despite both Runs 1 and 3 having a consistent pattern.",page_340_semantic_1.csv=51.4; page_340_semantic_2.csv=51.3; page_340_semantic_3.csv=51.4,True,2026-06-09T19:30:31.283270
page_342,342,3,3,page_342_semantic_3.csv,TIER2,medium,58.57,"Run 3 captures the most Venetian addresses with sestiere and civic numbers, making it more valuable for geocoding, despite inconsistencies with some details.",page_342_semantic_1.csv=57.1; page_342_semantic_2.csv=57.1; page_342_semantic_3.csv=58.6,True,2026-06-09T19:30:38.425695
page_343,343,3,3,page_343_semantic_3.csv,TIER2,medium,60.34,"Run 3 captures the most complete and accurate names and addresses with fewer system tags or incorrect appendages, despite some remaining inconsistencies.",page_343_semantic_1.csv=60.4; page_343_semantic_2.csv=60.4; page_343_semantic_3.csv=60.3,True,2026-06-09T19:30:45.034407
page_344,344,3,3,page_344_semantic_3.csv,TIER2,low,53.78,"All runs add incorrect additional information, but Run 3 is consistent in capturing more Venetian addresses accurately despite the errors with informational fields.",page_344_semantic_1.csv=53.8; page_344_semantic_2.csv=53.8; page_344_semantic_3.csv=53.8,True,2026-06-09T19:30:55.141067
page_345,345,3,3,page_345_semantic_3.csv,TIER2,high,54.88,"Run 3 contains the most complete and accurate addresses with correct sestiere and civic numbers, which are crucial for geocoding.",page_345_semantic_1.csv=54.9; page_345_semantic_2.csv=54.9; page_345_semantic_3.csv=54.9,True,2026-06-09T19:31:03.744661
page_346,346,3,3,page_346_semantic_3.csv,TIER2,high,60.43,"Run 3 has the most complete and accurate Venetian sestiere plus civic number addresses, important for geocoding.",page_346_semantic_1.csv=60.3; page_346_semantic_2.csv=60.3; page_346_semantic_3.csv=60.4,True,2026-06-09T19:31:10.400934
page_347,347,3,3,page_347_semantic_3.csv,TIER2,low,59.84,"While all runs contain errors, run 3 captures a greater variety of addresses, including several with Venetian civic numbers, albeit with some inaccuracies.",page_347_semantic_1.csv=59.7; page_347_semantic_2.csv=59.7; page_347_semantic_3.csv=59.8,True,2026-06-09T19:31:20.334690
page_348,348,3,2,page_348_semantic_3.csv,TIER2,high,40.1,"Both runs are identical, thus either can be selected as the best with high confidence.",page_348_semantic_1.csv=40.1; page_348_semantic_2.csv=40.0; page_348_semantic_3.csv=40.1,True,2026-06-09T19:31:28.116752
page_350,350,3,3,page_350_semantic_2.csv,TIER2,medium,53.3,Run 2 most accurately reflects Venetian addresses and has the least duplication and irrelevant data.,page_350_semantic_1.csv=53.2; page_350_semantic_2.csv=53.3; page_350_semantic_3.csv=53.2,True,2026-06-09T19:31:36.615575
page_351,351,3,3,page_351_semantic_2.csv,TIER2,low,52.82,"Although run 2 contains some address inaccuracies, it is the only one where some Venetian addresses match the OCR text, providing partial value for the geocoding task.",page_351_semantic_1.csv=52.5; page_351_semantic_2.csv=52.8; page_351_semantic_3.csv=52.5,True,2026-06-09T19:31:45.115096
page_352,352,3,3,page_352_semantic_1.csv,TIER2,high,58.89,Run 1 preserves the original addresses and key details such as professions with fewer errors and inconsistencies compared to the other runs.,page_352_semantic_1.csv=58.9; page_352_semantic_2.csv=58.9; page_352_semantic_3.csv=59.0,True,2026-06-09T19:31:52.889740
page_353,353,3,3,page_353_semantic_1.csv,TIER2,high,61.34,"Run 1 most accurately captures the content, including Venetian addresses and relevant details, with the fewest evident errors or extraneous information.",page_353_semantic_1.csv=61.3; page_353_semantic_2.csv=61.3; page_353_semantic_3.csv=61.3,True,2026-06-09T19:31:59.841741
page_354,354,3,3,page_354_semantic_1.csv,TIER2,high,53.24,"Run 1 has the most accurate and complete extraction of names and Venetian addresses, which is crucial for geocoding.",page_354_semantic_1.csv=53.2; page_354_semantic_2.csv=53.5; page_354_semantic_3.csv=53.2,True,2026-06-09T19:32:06.197269
page_355,355,3,3,page_355_semantic_2.csv,TIER2,high,55.2,"Run 2 has the most accurate capture of names, addresses, and text compared to the raw OCR, minimizing errors and preserving Venetian addresses essential for geocoding.",page_355_semantic_1.csv=55.2; page_355_semantic_2.csv=55.2; page_355_semantic_3.csv=55.2,True,2026-06-09T19:32:13.193836
page_356,356,3,3,page_356_semantic_3.csv,TIER2,medium,60.99,"Run 3 best captures the actual content with correct names and Venetian addresses, though it incorrectly assigns the 'Castello' location to multiple entries, which makes it less than high confidence.",page_356_semantic_1.csv=61.1; page_356_semantic_2.csv=61.1; page_356_semantic_3.csv=61.0,True,2026-06-09T19:32:20.648310
page_357,357,3,3,page_357_semantic_3.csv,TIER2,medium,59.27,"Run 3 contains the most complete and accurate extraction of names and Venetian addresses, though it inconsistently categorizes fields such as professions and categories.",page_357_semantic_1.csv=58.7; page_357_semantic_2.csv=58.7; page_357_semantic_3.csv=59.3,True,2026-06-09T19:32:27.817190
page_358,358,3,3,page_358_semantic_1.csv,TIER2,high,58.84,"Run 1 contains the most complete and accurate set of Venetian addresses, critical for geocoding tasks.",page_358_semantic_1.csv=58.8; page_358_semantic_2.csv=58.8; page_358_semantic_3.csv=58.8,True,2026-06-09T19:32:34.049624
page_359,359,3,3,page_359_semantic_2.csv,TIER2,medium,53.26,"Run 2 has the most accurate names and sestiere-civic number pairs essential for geocoding, despite some errors in category and additional info columns.",page_359_semantic_1.csv=53.3; page_359_semantic_2.csv=53.3; page_359_semantic_3.csv=53.3,True,2026-06-09T19:32:41.128759
page_360,360,3,3,page_360_semantic_3.csv,TIER2,medium,60.14,"Run 3 has the most accurate Venetian addresses and captures a wide variety of professions, but contains some minor inconsistencies compared to the raw text.",page_360_semantic_1.csv=60.1; page_360_semantic_2.csv=60.1; page_360_semantic_3.csv=60.1,True,2026-06-09T19:32:48.091600
page_361,361,3,3,page_361_semantic_3.csv,TIER2,medium,61.24,"Run 3 has the highest number of accurate addresses with sestiere and civic number, which are most valuable for geocoding, despite some errors in other columns.",page_361_semantic_1.csv=61.2; page_361_semantic_2.csv=61.2; page_361_semantic_3.csv=61.2,True,2026-06-09T19:32:55.772055
page_362,362,3,3,page_362_semantic_2.csv,TIER2,high,53.42,"Run 2 has the most accurate and complete Venetian addresses and category information, essential for geocoding.",page_362_semantic_1.csv=53.4; page_362_semantic_2.csv=53.4; page_362_semantic_3.csv=53.4,True,2026-06-09T19:33:03.145201
page_363,363,3,3,page_363_semantic_2.csv,TIER2,medium,53.72,"Run 2 captures more accurate addresses and relevant details, although it has some location classification errors, overall data is more complete for geocoding.",page_363_semantic_1.csv=53.6; page_363_semantic_2.csv=53.7; page_363_semantic_3.csv=53.6,True,2026-06-09T19:33:09.605342
page_364,364,3,3,page_364_semantic_3.csv,TIER2,high,59.79,"Run 3 correctly captures the Venetian addresses and professions without repeating or falsely inserting data as seen in Runs 1 and 2, which have extensive incorrect address repetition and irrelevant additional info.",page_364_semantic_1.csv=59.8; page_364_semantic_2.csv=59.8; page_364_semantic_3.csv=59.8,True,2026-06-09T19:33:18.505376
page_365,365,3,3,page_365_semantic_3.csv,TIER2,medium,59.08,"Run 3 captures the addresses in a more complete and structured manner with fewer obvious errors, particularly focusing on Venetian addresses, though some general errors persist.",page_365_semantic_1.csv=58.0; page_365_semantic_2.csv=58.0; page_365_semantic_3.csv=59.1,True,2026-06-09T19:33:25.468823
page_366,366,3,3,page_366_semantic_2.csv,TIER2,high,52.18,"Run 2 has more accurate names, addresses, and professional information, capturing Venetian addresses effectively for geocoding.",page_366_semantic_1.csv=52.3; page_366_semantic_2.csv=52.2; page_366_semantic_3.csv=52.3,True,2026-06-09T19:33:32.037887
page_367,367,1,1,page_367_semantic_1.csv,SINGLE,high,56.9,only_one_run,page_367_semantic_1.csv=56.9,True,2026-06-09T19:33:35.808931
page_368,368,3,3,page_368_semantic_3.csv,TIER2,medium,60.86,Run 3 best captures the Venetian addresses and categories without repeated or irrelevant filler data.,page_368_semantic_1.csv=60.7; page_368_semantic_2.csv=60.7; page_368_semantic_3.csv=60.9,True,2026-06-09T19:33:45.232056
page_369,369,3,3,page_369_semantic_1.csv,TIER2,medium,59.66,"Run 1 contains the most accurate addresses and names, particularly for Venetian sestiere + civic number, though it includes repetitive and non-relevant additional info.",page_369_semantic_1.csv=59.7; page_369_semantic_2.csv=59.7; page_369_semantic_3.csv=59.7,True,2026-06-09T19:33:51.683625
page_370,370,3,3,page_370_semantic_3.csv,TIER2,low,56.56,"None of the runs capture the content perfectly, but run 3 captures more detailed Venetian addresses compared to the others.",page_370_semantic_1.csv=58.7; page_370_semantic_2.csv=58.7; page_370_semantic_3.csv=56.6,True,2026-06-09T19:33:58.749036
page_371,371,3,3,page_371_semantic_1.csv,TIER2,high,61.07,"Run 1 provides the most complete and accurate data, capturing Venetian addresses and reducing errors compared to the other runs.",page_371_semantic_1.csv=61.1; page_371_semantic_2.csv=61.1; page_371_semantic_3.csv=60.9,True,2026-06-09T19:34:05.303131
page_372,372,3,3,page_372_semantic_1.csv,TIER2,high,51.42,"Run 1 provides the most accurate extraction with correct names, Venetian addresses, and categories, without the erroneous repetition and concatenation present in Run 2.",page_372_semantic_1.csv=51.4; page_372_semantic_2.csv=51.0; page_372_semantic_3.csv=51.4,True,2026-06-09T19:34:12.472890
page_373,373,1,1,page_373_semantic_1.csv,SINGLE,high,55.9,only_one_run,page_373_semantic_1.csv=55.9,True,2026-06-09T19:34:16.362252
